fighter_id,fighter_name,Height,Weight,Reach,Stance,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,birth_month,birth_day,birth_year,bouts,wins,losses,draw_nc,winning_pct,strike_throughput,offense_vol,brawler_rating
2794,Saparbeg Safarov,73.0,185.0,78.0,Orthodox,4.03,48.0,2.96,47.0,2.52,41.0,33.0,0.0,10.0,14.0,1986.0,4,1,3,0,0.25,6.99,7.205384615384616,2.773810523809524
2795,Frankie Saenz,66.0,135.0,66.0,Orthodox,3.94,47.0,3.5,52.0,1.74,31.0,61.0,0.1,8.0,12.0,1980.0,10,5,5,0,0.5,7.4399999999999995,7.597264957264957,4.375863068965517
2796,Jason Saggo,71.0,155.0,71.0,Orthodox,2.5,39.0,2.94,52.0,2.33,40.0,23.0,0.0,11.0,23.0,1985.0,6,3,3,0,0.5,5.4399999999999995,5.639145299145299,2.334764948497854
2797,Tarec Saffiedine,70.0,170.0,70.0,Switch,4.05,47.0,3.06,62.0,0.52,36.0,84.0,0.1,9.0,6.0,1986.0,6,2,4,0,0.3333333333333333,7.109999999999999,7.162991452991452,13.77307792307692
2798,Lukasz Sajewski,68.0,155.0,71.0,Orthodox,2.06,35.0,3.88,57.0,1.01,25.0,66.0,0.0,11.0,27.0,1990.0,3,0,3,0,0.0,5.9399999999999995,6.0263247863247855,5.881189118811881
2799,Ovince Saint Preux,75.0,205.0,80.0,Southpaw,2.68,46.0,3.03,45.0,1.19,40.0,66.0,0.6,4.0,8.0,1983.0,23,13,10,0,0.5652173913043478,5.71,5.862991452991452,5.398320327731092
2803,Augusto Sakai,75.0,265.0,77.0,Orthodox,5.32,48.0,4.02,50.0,0.15,50.0,66.0,0.0,5.0,9.0,1991.0,5,4,1,0,0.8,9.34,9.352820512820513,62.26666766666666
2804,Gokhan Saki,72.0,205.0,73.0,Orthodox,7.09,58.0,4.57,53.0,0.0,0.0,100.0,0.0,10.0,19.0,1983.0,2,1,1,0,0.5,11.66,11.66,inf
2805,Alessio Sakara,72.0,185.0,72.0,Orthodox,3.96,47.0,2.8,59.0,2.18,78.0,62.0,0.0,9.0,2.0,1981.0,15,6,8,1,0.4,6.76,6.946324786324786,3.1009184311926603
2807,Kazushi Sakuraba,72.0,185.0,73.98831685379405,Southpaw,1.26,41.0,2.03,51.0,1.26,31.0,48.0,1.7,7.0,14.0,1969.0,2,1,0,1,0.5,3.29,3.542991452991453,4.311112111111111
2808,Justin Salas,68.0,155.0,70.0,Southpaw,3.42,43.0,2.96,68.0,2.43,20.0,0.0,0.0,3.0,13.0,1982.0,7,3,4,0,0.42857142857142855,6.38,6.587692307692308,2.625515403292181
2809,Hayato Sakurai,67.0,168.0,69.09428406308987,Orthodox,2.45,49.0,1.94,59.0,1.87,69.0,56.0,0.3,8.0,24.0,1975.0,1,0,1,0,0.0,4.390000000000001,4.575470085470086,2.6475945828877006
2811,Ivan Salaverry,72.0,185.0,73.98831685379405,Orthodox,3.01,47.0,1.19,76.0,0.49,18.0,36.0,2.5,1.0,11.0,1971.0,7,3,4,0,0.42857142857142855,4.199999999999999,4.455555555555555,11.071429571428569
2813,Roman Salazar,67.0,135.0,68.51442738205759,Orthodox,1.95,39.0,2.89,57.0,1.77,18.0,50.0,0.0,2.0,21.0,1988.0,3,0,2,1,0.0,4.84,4.9912820512820515,2.734464276836158
2815,Muslim Salikhov,71.0,170.0,70.0,Orthodox,2.85,46.0,2.29,67.0,0.87,30.0,80.0,0.0,6.0,9.0,1984.0,5,4,1,0,0.8,5.140000000000001,5.214358974358975,5.908046977011495
2816,Sean Salmon,70.0,185.0,72.15018935663419,Southpaw,1.49,33.0,2.03,65.0,4.06,50.0,0.0,0.0,9.0,11.0,1977.0,2,0,2,0,0.0,3.5199999999999996,3.8670085470085467,0.8669960738916256
2818,Boston Salmon,69.0,135.0,69.0,Southpaw,4.13,37.0,7.75,59.0,0.0,0.0,100.0,0.0,11.0,20.0,1990.0,2,0,2,0,0.0,11.879999999999999,11.879999999999999,inf
2820,John Salter,73.0,185.0,74.0,Southpaw,1.68,32.0,1.68,68.0,2.85,46.0,66.0,0.5,3.0,21.0,1985.0,3,1,2,0,0.3333333333333333,3.36,3.646324786324786,1.6789483684210524
2821,Josh Samman,75.0,185.0,79.0,Orthodox,2.08,52.0,2.47,34.0,1.09,33.0,33.0,0.4,3.0,14.0,1988.0,5,3,2,0,0.6,4.550000000000001,4.677350427350428,4.574312926605505
2823,Josh Sampo,64.0,125.0,64.0,Orthodox,1.99,36.0,2.96,55.0,1.06,33.0,40.0,2.1,7.0,24.0,1984.0,4,1,3,0,0.25,4.95,5.22008547008547,6.769812320754718
2824,Eddie Sanchez,74.0,230.0,74.0,Orthodox,3.45,43.0,3.3,43.0,1.13,26.0,42.0,0.0,11.0,4.0,1982.0,6,3,3,0,0.5,6.75,6.846581196581196,5.973452327433629
2828,Diego Sanchez,70.0,170.0,72.0,Southpaw,2.69,37.0,3.02,56.0,1.51,24.0,46.0,0.8,12.0,31.0,1981.0,32,19,13,0,0.59375,5.71,5.907435897435898,4.581457953642384
2829,Joby Sanchez,66.0,135.0,68.0,Orthodox,3.22,36.0,2.82,63.0,0.95,71.0,51.0,0.4,6.0,24.0,1991.0,5,1,4,0,0.2,6.04,6.155384615384615,6.757895736842106
2833,Andrew Sanchez,73.0,185.0,74.0,Orthodox,4.48,42.0,5.05,51.0,1.92,31.0,100.0,0.0,4.0,8.0,1988.0,9,5,4,0,0.5555555555555556,9.530000000000001,9.694102564102565,4.963542666666668
2834,Robert Sanchez,66.0,125.0,66.0,Orthodox,0.96,40.0,1.78,46.0,3.61,62.0,50.0,0.7,3.0,5.0,1986.0,3,1,2,0,0.3333333333333333,2.74,3.108376068376068,1.4590037700831024
2835,Jerrod Sanders,68.0,135.0,72.0,Orthodox,0.88,64.0,1.14,46.0,2.2,33.0,50.0,1.6,10.0,1.0,1979.0,4,1,2,1,0.25,2.02,2.344786324786325,2.518182818181818
2836,Cory Sandhagen,71.0,135.0,70.0,Switch,6.85,48.0,3.89,59.0,1.07,50.0,30.0,0.5,4.0,20.0,1992.0,8,7,1,0,0.875,10.74,10.874188034188034,10.537384177570093
2837,Luke Sanders,66.0,135.0,67.0,Southpaw,6.21,51.0,4.11,53.0,0.31,20.0,66.0,0.3,12.0,12.0,1985.0,7,3,4,0,0.42857142857142855,10.32,10.372136752136752,33.590323580645155
2839,Joseph Sandoval,67.0,135.0,68.51442738205759,Southpaw,1.82,42.0,12.12,60.0,0.0,0.0,0.0,0.0,5.0,11.0,1986.0,2,0,2,0,0.0,13.94,13.94,inf
2840,Hector Sandoval,62.0,125.0,64.0,Orthodox,3.31,52.0,2.33,65.0,3.49,25.0,71.0,1.4,7.0,19.0,1986.0,4,2,2,0,0.5,5.640000000000001,6.057948717948718,3.0160468452722062
2842,Chris Sanford,71.0,185.0,73.06925310521412,Orthodox,0.23,50.0,3.22,17.0,0.0,0.0,0.0,3.5,3.0,12.0,1968.0,1,0,1,0,0.0,3.45,3.749145299145299,inf
2844,Roldan Sangcha'an,64.0,125.0,65.58152199055044,Orthodox,2.71,46.0,2.15,51.0,1.94,60.0,68.0,0.0,12.0,4.0,1990.0,2,0,2,0,0.0,4.859999999999999,5.0258119658119655,2.505155639175258
2846,Duda Santana,67.0,145.0,73.0,Orthodox,6.01,39.0,2.72,73.0,6.44,60.0,0.0,0.0,1.0,10.0,1996.0,1,0,1,0,0.0,8.73,9.28042735042735,1.3555910621118012
2849,Mike Santiago,70.0,145.0,69.0,Orthodox,3.44,49.0,3.58,36.0,2.66,50.0,53.0,1.1,7.0,28.0,1989.0,3,0,3,0,0.0,7.02,7.341367521367521,3.739098744360902
2851,Jorge Santiago,73.0,170.0,75.0,Orthodox,1.69,35.0,2.62,56.0,0.58,30.0,52.0,0.8,10.0,9.0,1980.0,6,1,5,0,0.16666666666666666,4.3100000000000005,4.427948717948718,8.231035482758621
2857,Iliarde Santos,65.0,125.0,67.0,Orthodox,3.0,30.0,6.1,57.0,1.66,23.0,83.0,0.0,9.0,25.0,1980.0,3,0,3,0,0.0,9.1,9.241880341880341,5.481928710843373
2859,Thiago Santos,74.0,205.0,76.0,Orthodox,4.27,48.0,2.33,55.0,0.7,38.0,66.0,0.1,1.0,7.0,1984.0,21,13,8,0,0.6190476190476191,6.6,6.668376068376068,9.528572428571428
2861,Leonardo Santos,72.0,155.0,75.0,Orthodox,2.65,44.0,2.77,58.0,1.07,29.0,89.0,0.3,2.0,5.0,1980.0,9,7,1,1,0.7777777777777778,5.42,5.537094017094017,5.365421560747663
2862,Bruno Santos,69.0,185.0,71.23112560805424,Orthodox,1.18,46.0,2.27,56.0,3.0,37.0,66.0,0.3,7.0,17.0,1987.0,3,1,2,0,0.3333333333333333,3.45,3.732051282051282,1.450001
2865,Taila Santos,66.0,125.0,68.0,Orthodox,3.52,48.0,2.22,59.0,2.0,80.0,85.0,1.0,6.0,22.0,1993.0,3,2,1,0,0.6666666666666666,5.74,5.996410256410257,3.8700010000000002
2869,Diego Saraiva,66.0,155.0,67.94679192501238,Orthodox,1.64,32.0,3.58,62.0,1.33,40.0,0.0,0.7,4.0,23.0,1982.0,3,0,3,0,0.0,5.22,5.393504273504273,4.624813030075187
2870,Daniel Sarafian,69.0,185.0,73.0,Orthodox,2.23,46.0,3.1,58.0,0.36,7.0,53.0,0.7,8.0,21.0,1982.0,6,2,4,0,0.3333333333333333,5.33,5.42059829059829,15.505556555555556
2873,Yuki Sasaki,74.0,185.0,75.8264443509539,Orthodox,1.09,43.0,1.2,57.0,0.43,100.0,66.0,0.0,9.0,12.0,1976.0,1,0,1,0,0.0,2.29,2.3267521367521367,5.325582395348838
