gender,weight_class,red_fid,r_fighter,blue_fid,b_fighter,rounds,Referee,bout_month,bout_day,bout_year,city,country,is_title_bout,winner,win_by,last_round
M,265.0,3363,Brandon Vera,2974,Assuerio Silva,3.0,John McCarthy,5.0,27.0,2006.0,Los Angeles,USA,0.0,red,Submission,1
M,170.0,2828,Diego Sanchez,53,John Alessio,3.0,Steve Mazzagatti,5.0,27.0,2006.0,Los Angeles,USA,0.0,red,Decision - Unanimous,3
M,185.0,3175,Mike Swick,2678,Joe Riggs,3.0,Mario Yamasaki,5.0,27.0,2006.0,Los Angeles,USA,0.0,red,Submission,1
M,185.0,1398,Jeremy Horn,3055,Chael Sonnen,3.0,Herb Dean,5.0,27.0,2006.0,Los Angeles,USA,0.0,red,Submission,2
M,265.0,1139,Gabriel Gonzaga,2896,Fabiano Scherner,3.0,Steve Mazzagatti,5.0,27.0,2006.0,Los Angeles,USA,0.0,red,KO/TKO,2
M,155.0,971,Spencer Fisher,3494,Matt Wiman,3.0,John McCarthy,5.0,27.0,2006.0,Los Angeles,USA,0.0,red,KO/TKO,2
M,155.0,1226,Melvin Guillard,704,Rick Davis,3.0,Mario Yamasaki,5.0,27.0,2006.0,Los Angeles,USA,0.0,red,KO/TKO,1
M,265.0,3177,Tim Sylvia,133,Andrei Arlovski,5.0,Herb Dean,4.0,15.0,2006.0,Anaheim,USA,1.0,red,KO/TKO,1
M,265.0,2162,Jeff Monson,656,Marcio Cruz,3.0,John McCarthy,4.0,15.0,2006.0,Anaheim,USA,0.0,red,Decision - Split,3
M,185.0,3202,Evan Tanner,1806,Justin Levens,3.0,Herb Dean,4.0,15.0,2006.0,Anaheim,USA,0.0,red,Submission,1
M,205.0,2394,Tito Ortiz,1205,Forrest Griffin,3.0,John McCarthy,4.0,15.0,2006.0,Anaheim,USA,0.0,red,Decision - Split,3
M,170.0,2951,Sean Sherk,768,Nick Diaz,3.0,Marco Lopez,4.0,15.0,2006.0,Anaheim,USA,0.0,red,Decision - Unanimous,3
M,170.0,2447,Karo Parisyan,3242,Nick Thompson,3.0,Mario Yamasaki,4.0,15.0,2006.0,Anaheim,USA,0.0,red,KO/TKO,1
M,205.0,1731,Jason Lambert,1968,Terry Martin,3.0,John McCarthy,4.0,15.0,2006.0,Anaheim,USA,0.0,red,KO/TKO,2
M,185.0,3226,David Terrell,3025,Scott Smith,3.0,Marco Lopez,4.0,15.0,2006.0,Anaheim,USA,0.0,red,Submission,1
M,170.0,83,Thiago Alves,2323,Derrick Noble,3.0,Mario Yamasaki,4.0,15.0,2006.0,Anaheim,USA,0.0,red,KO/TKO,1
M,265.0,551,Dan Christison,1444,Brad Imes,3.0,John McCarthy,4.0,6.0,2006.0,Las Vegas,USA,0.0,red,Submission,3
M,170.0,664,Luke Cummo,3397,Jason Von Flue,3.0,Mario Yamasaki,4.0,6.0,2006.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,205.0,317,Stephan Bonnar,1493,Keith Jardine,3.0,John McCarthy,4.0,6.0,2006.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,185.0,1771,Chris Leben,968,Luigi Fioravanti,3.0,John McCarthy,4.0,6.0,2006.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,205.0,915,Rashad Evans,1367,Sam Hoger,3.0,Mario Yamasaki,4.0,6.0,2006.0,Las Vegas,USA,0.0,red,Decision - Split,3
M,170.0,1689,Josh Koscheck,523,Ansar Chalangov,3.0,Herb Dean,4.0,6.0,2006.0,Las Vegas,USA,0.0,red,Submission,1
M,170.0,981,Jon Fitch,406,Joshua Burkman,3.0,Steve Mazzagatti,4.0,6.0,2006.0,Las Vegas,USA,0.0,red,Submission,2
M,170.0,2289,Josh Neer,3120,Joe Stevenson,3.0,Herb Dean,4.0,6.0,2006.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,185.0,3055,Chael Sonnen,2568,Trevor Prangley,3.0,Steve Mazzagatti,4.0,6.0,2006.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,205.0,1731,Jason Lambert,1890,Rob MacDonald,3.0,Herb Dean,3.0,4.0,2006.0,Las Vegas,USA,0.0,red,Submission,1
M,185.0,3175,Mike Swick,3378,Steve Vigneault,3.0,Steve Mazzagatti,3.0,4.0,2006.0,Las Vegas,USA,0.0,red,Submission,1
M,170.0,3096,Georges St-Pierre,2484,BJ Penn,3.0,Herb Dean,3.0,4.0,2006.0,Las Vegas,USA,0.0,red,Decision - Split,3
M,185.0,1005,Rich Franklin,1847,David Loiseau,5.0,John McCarthy,3.0,4.0,2006.0,Las Vegas,USA,1.0,red,Decision - Unanimous,5
M,265.0,2233,Tom Murphy,1742,Icho Larenas,3.0,Yves Lavigne,3.0,4.0,2006.0,Las Vegas,USA,0.0,red,KO/TKO,3
M,155.0,3141,Sam Stout,971,Spencer Fisher,3.0,Mario Yamasaki,3.0,4.0,2006.0,Las Vegas,USA,0.0,red,Decision - Split,3
M,155.0,1386,Mark Hominick,863,Yves Edwards,3.0,Mario Yamasaki,3.0,4.0,2006.0,Las Vegas,USA,0.0,red,Submission,2
M,185.0,1957,Nate Marquardt,790,Joe Doerksen,3.0,John McCarthy,3.0,4.0,2006.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,265.0,2162,Jeff Monson,1357,Branden Lee Hinkle,3.0,Herb Dean,2.0,4.0,2006.0,Las Vegas,USA,0.0,red,Submission,1
M,170.0,2678,Joe Riggs,768,Nick Diaz,3.0,Mario Yamasaki,2.0,4.0,2006.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,205.0,2805,Alessio Sakara,3011,Elvis Sinosic,3.0,Steve Mazzagatti,2.0,4.0,2006.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,265.0,3363,Brandon Vera,869,Justin Eilers,3.0,Mario Yamasaki,2.0,4.0,2006.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,205.0,1820,Chuck Liddell,651,Randy Couture,5.0,John McCarthy,2.0,4.0,2006.0,Las Vegas,USA,1.0,red,KO/TKO,2
M,265.0,399,Paul Buentello,45,Gilbert Aldana,3.0,John McCarthy,2.0,4.0,2006.0,Las Vegas,USA,0.0,red,KO/TKO,2
M,265.0,656,Marcio Cruz,2128,Frank Mir,3.0,Herb Dean,2.0,4.0,2006.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,205.0,3048,Renato Sobral,3334,Mike van Arsdale,3.0,John McCarthy,2.0,4.0,2006.0,Las Vegas,USA,0.0,red,Submission,1
M,205.0,1493,Keith Jardine,3464,Mike Whitehead,3.0,Steve Mazzagatti,2.0,4.0,2006.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,170.0,2289,Josh Neer,1226,Melvin Guillard,3.0,Herb Dean,1.0,16.0,2006.0,Las Vegas,USA,0.0,red,Submission,1
M,170.0,1875,Duane Ludwig,1162,Jonathan Goulet,3.0,Mario Yamasaki,1.0,16.0,2006.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,265.0,3177,Tim Sylvia,2974,Assuerio Silva,3.0,John McCarthy,1.0,16.0,2006.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,170.0,971,Spencer Fisher,2679,Aaron Riley,3.0,John McCarthy,1.0,16.0,2006.0,Las Vegas,USA,0.0,red,TKO - Doctor's Stoppage,1
M,170.0,3397,Jason Von Flue,1601,Alex Karalexis,3.0,Steve Mazzagatti,1.0,16.0,2006.0,Las Vegas,USA,0.0,red,Submission,3
M,170.0,406,Joshua Burkman,955,Drew Fickett,3.0,Mario Yamasaki,1.0,16.0,2006.0,Las Vegas,USA,0.0,red,Submission,1
M,185.0,1771,Chris Leben,2689,Jorge Rivera,3.0,John McCarthy,1.0,16.0,2006.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,205.0,317,Stephan Bonnar,1457,James Irvin,3.0,Herb Dean,1.0,16.0,2006.0,Las Vegas,USA,0.0,red,Submission,1
M,170.0,83,Thiago Alves,523,Ansar Chalangov,3.0,Mario Yamasaki,11.0,19.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,185.0,1005,Rich Franklin,2596,Nate Quarry,5.0,John McCarthy,11.0,19.0,2005.0,Las Vegas,USA,1.0,red,KO/TKO,1
M,170.0,3096,Georges St-Pierre,2951,Sean Sherk,3.0,Herb Dean,11.0,19.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,2
M,185.0,1398,Jeremy Horn,2568,Trevor Prangley,3.0,Mario Yamasaki,11.0,19.0,2005.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,205.0,1367,Sam Hoger,2300,Jeff Newton,3.0,Herb Dean,11.0,19.0,2005.0,Las Vegas,USA,0.0,red,Submission,2
M,170.0,3242,Nick Thompson,3501,Keith Wisniewski,3.0,Steve Mazzagatti,11.0,19.0,2005.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,170.0,1418,Matt Hughes,2678,Joe Riggs,3.0,John McCarthy,11.0,19.0,2005.0,Las Vegas,USA,0.0,red,Submission,1
M,265.0,1139,Gabriel Gonzaga,1557,Kevin Jordan,3.0,Herb Dean,11.0,19.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,3
M,170.0,406,Joshua Burkman,2197,Sammy Morgan,3.0,Jon Schorle,11.0,5.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,170.0,2828,Diego Sanchez,768,Nick Diaz,3.0,John McCarthy,11.0,5.0,2005.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,170.0,985,Kenny Florian,612,Kit Cope,3.0,Herb Dean,11.0,5.0,2005.0,Las Vegas,USA,0.0,red,Submission,2
M,265.0,1493,Keith Jardine,2892,Kerry Schall,3.0,Jon Schorle,11.0,5.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,2
M,170.0,1226,Melvin Guillard,705,Marcus Davis,3.0,John McCarthy,11.0,5.0,2005.0,Las Vegas,USA,0.0,red,TKO - Doctor's Stoppage,2
M,265.0,133,Andrei Arlovski,399,Paul Buentello,5.0,John McCarthy,10.0,7.0,2005.0,Uncasville,USA,1.0,red,KO/TKO,1
M,170.0,2678,Joe Riggs,1886,Chris Lytle,3.0,John McCarthy,10.0,7.0,2005.0,Uncasville,USA,0.0,red,TKO - Doctor's Stoppage,2
M,265.0,1357,Branden Lee Hinkle,1065,Sean Gannon,3.0,Herb Dean,10.0,7.0,2005.0,Uncasville,USA,0.0,red,KO/TKO,1
M,205.0,1205,Forrest Griffin,3011,Elvis Sinosic,3.0,Mario Yamasaki,10.0,7.0,2005.0,Uncasville,USA,0.0,red,KO/TKO,1
M,265.0,656,Marcio Cruz,1705,Keigo Kunihara,3.0,John McCarthy,10.0,7.0,2005.0,Uncasville,USA,0.0,red,Submission,2
M,205.0,3048,Renato Sobral,3055,Chael Sonnen,3.0,Herb Dean,10.0,7.0,2005.0,Uncasville,USA,0.0,red,Submission,2
M,205.0,2805,Alessio Sakara,928,Ron Faircloth,3.0,Herb Dean,10.0,7.0,2005.0,Uncasville,USA,0.0,none,Could Not Continue,2
M,185.0,2689,Jorge Rivera,1250,Dennis Hallman,3.0,Mario Yamasaki,10.0,7.0,2005.0,Uncasville,USA,0.0,red,Decision - Unanimous,3
M,185.0,981,Jon Fitch,1749,Brock Larson,3.0,Steve Mazzagatti,10.0,3.0,2005.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,170.0,971,Spencer Fisher,83,Thiago Alves,3.0,Herb Dean,10.0,3.0,2005.0,Las Vegas,USA,0.0,red,Submission,2
M,185.0,1847,David Loiseau,3202,Evan Tanner,3.0,John McCarthy,10.0,3.0,2005.0,Las Vegas,USA,0.0,red,TKO - Doctor's Stoppage,2
M,265.0,3363,Brandon Vera,2896,Fabiano Scherner,3.0,Steve Mazzagatti,10.0,3.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,2
M,170.0,955,Drew Fickett,1689,Josh Koscheck,3.0,John McCarthy,10.0,3.0,2005.0,Las Vegas,USA,0.0,red,Submission,3
M,170.0,1162,Jonathan Goulet,1349,Jay Hieron,3.0,Jon Schorle,10.0,3.0,2005.0,Las Vegas,USA,0.0,red,TKO - Doctor's Stoppage,3
M,185.0,1771,Chris Leben,761,Edwin DeWees,3.0,Herb Dean,10.0,3.0,2005.0,Las Vegas,USA,0.0,red,Submission,1
M,205.0,651,Randy Couture,3334,Mike van Arsdale,3.0,Herb Dean,8.0,20.0,2005.0,Las Vegas,USA,0.0,red,Submission,3
M,265.0,3177,Tim Sylvia,3220,Tra Telligman,3.0,Mario Yamasaki,8.0,20.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,205.0,1820,Chuck Liddell,1398,Jeremy Horn,5.0,John McCarthy,8.0,20.0,2005.0,Las Vegas,USA,1.0,red,KO/TKO,4
M,185.0,2568,Trevor Prangley,1880,Travis Lutter,3.0,Herb Dean,8.0,20.0,2005.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,170.0,3096,Georges St-Pierre,3283,Frank Trigg,3.0,John McCarthy,8.0,20.0,2005.0,Las Vegas,USA,0.0,red,Submission,1
M,205.0,1457,James Irvin,1968,Terry Martin,3.0,Steve Mazzagatti,8.0,20.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,2
M,170.0,2828,Diego Sanchez,1079,Brian Gassaway,3.0,Steve Mazzagatti,8.0,20.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,2
M,185.0,1832,Matt Lindland,790,Joe Doerksen,3.0,Mario Yamasaki,8.0,20.0,2005.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,170.0,985,Kenny Florian,1601,Alex Karalexis,3.0,Cecil Peoples,8.0,6.0,2005.0,Las Vegas,USA,0.0,red,TKO - Doctor's Stoppage,2
M,170.0,955,Drew Fickett,2289,Josh Neer,3.0,Steve Mazzagatti,8.0,6.0,2005.0,Las Vegas,USA,0.0,red,Submission,1
M,185.0,2596,Nate Quarry,2924,Pete Sell,3.0,Cecil Peoples,8.0,6.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,170.0,1689,Josh Koscheck,3094,Pete Spratt,3.0,Steve Mazzagatti,8.0,6.0,2005.0,Las Vegas,USA,0.0,red,Submission,1
M,185.0,3175,Mike Swick,2628,Gideon Ray,3.0,Herb Dean,8.0,6.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,185.0,1771,Chris Leben,632,Patrick Cote,3.0,Herb Dean,8.0,6.0,2005.0,Las Vegas,USA,0.0,red,Decision - Split,3
M,185.0,1957,Nate Marquardt,2811,Ivan Salaverry,3.0,John McCarthy,8.0,6.0,2005.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,205.0,317,Stephan Bonnar,1367,Sam Hoger,3.0,John McCarthy,8.0,6.0,2005.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,185.0,1847,David Loiseau,2022,Charles McCarthy,3.0,John McCarthy,6.0,4.0,2005.0,Atlantic City,USA,0.0,red,KO/TKO,2
M,185.0,1005,Rich Franklin,3202,Evan Tanner,5.0,Herb Dean,6.0,4.0,2005.0,Atlantic City,USA,1.0,red,TKO - Doctor's Stoppage,4
M,265.0,399,Paul Buentello,1557,Kevin Jordan,3.0,John McCarthy,6.0,4.0,2005.0,Atlantic City,USA,0.0,red,Submission,1
M,170.0,768,Nick Diaz,2364,Koji Oishi,3.0,Mario Yamasaki,6.0,4.0,2005.0,Atlantic City,USA,0.0,red,KO/TKO,1
M,170.0,2447,Karo Parisyan,2938,Matt Serra,3.0,Mario Yamasaki,6.0,4.0,2005.0,Atlantic City,USA,0.0,red,Decision - Unanimous,3
M,185.0,2596,Nate Quarry,493,Shonie Carter,3.0,Mario Yamasaki,6.0,4.0,2005.0,Atlantic City,USA,0.0,red,KO/TKO,1
M,205.0,1205,Forrest Griffin,1922,Bill Mahood,3.0,Herb Dean,6.0,4.0,2005.0,Atlantic City,USA,0.0,red,Submission,1
M,265.0,133,Andrei Arlovski,869,Justin Eilers,5.0,John McCarthy,6.0,4.0,2005.0,Atlantic City,USA,1.0,red,KO/TKO,1
M,170.0,1418,Matt Hughes,3283,Frank Trigg,5.0,Mario Yamasaki,4.0,16.0,2005.0,Las Vegas,USA,1.0,red,Submission,1
M,185.0,790,Joe Doerksen,632,Patrick Cote,3.0,Herb Dean,4.0,16.0,2005.0,Las Vegas,USA,0.0,red,Submission,3
M,205.0,1820,Chuck Liddell,651,Randy Couture,5.0,John McCarthy,4.0,16.0,2005.0,Las Vegas,USA,1.0,red,KO/TKO,1
M,185.0,1832,Matt Lindland,1880,Travis Lutter,3.0,Steve Mazzagatti,4.0,16.0,2005.0,Las Vegas,USA,0.0,red,Submission,2
M,170.0,3096,Georges St-Pierre,2106,Jason Miller,3.0,John McCarthy,4.0,16.0,2005.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,265.0,3334,Mike van Arsdale,1963,John Marsh,3.0,Steve Mazzagatti,4.0,16.0,2005.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,205.0,3048,Renato Sobral,3502,Travis Wiuff,3.0,Herb Dean,4.0,16.0,2005.0,Las Vegas,USA,0.0,red,Submission,2
M,185.0,2811,Ivan Salaverry,2678,Joe Riggs,3.0,Mario Yamasaki,4.0,16.0,2005.0,Las Vegas,USA,0.0,red,Submission,1
M,205.0,1005,Rich Franklin,2946,Ken Shamrock,3.0,John McCarthy,4.0,9.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,205.0,1367,Sam Hoger,3071,Bobby Southworth,3.0,John McCarthy,4.0,9.0,2005.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,185.0,1689,Josh Koscheck,2842,Chris Sanford,3.0,Steve Mazzagatti,4.0,9.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,185.0,2596,Nate Quarry,3008,Lodune Sincaid,3.0,John McCarthy,4.0,9.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,185.0,3175,Mike Swick,2905,Alex Schoenauer,3.0,Herb Dean,4.0,9.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,185.0,1771,Chris Leben,3232,Jason Thacker,3.0,Herb Dean,4.0,9.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,170.0,1601,Alex Karalexis,2604,Josh Rafferty,3.0,Steve Mazzagatti,4.0,9.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,185.0,3202,Evan Tanner,3226,David Terrell,5.0,Herb Dean,2.0,5.0,2005.0,Las Vegas,USA,1.0,red,KO/TKO,1
M,265.0,399,Paul Buentello,869,Justin Eilers,3.0,Steve Mazzagatti,2.0,5.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,185.0,1847,David Loiseau,2628,Gideon Ray,3.0,Steve Mazzagatti,2.0,5.0,2005.0,Las Vegas,USA,0.0,red,TKO - Doctor's Stoppage,1
M,265.0,133,Andrei Arlovski,3177,Tim Sylvia,5.0,John McCarthy,2.0,5.0,2005.0,Las Vegas,USA,1.0,red,Submission,1
M,170.0,2447,Karo Parisyan,1886,Chris Lytle,3.0,Mario Yamasaki,2.0,5.0,2005.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,185.0,2924,Pete Sell,207,Phil Baroni,3.0,Mario Yamasaki,2.0,5.0,2005.0,Las Vegas,USA,0.0,red,Submission,3
M,205.0,2394,Tito Ortiz,242,Vitor Belfort,3.0,John McCarthy,2.0,5.0,2005.0,Las Vegas,USA,0.0,red,Decision - Split,3
M,265.0,1718,Mike Kyle,1457,James Irvin,3.0,Herb Dean,2.0,5.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,170.0,768,Nick Diaz,955,Drew Fickett,3.0,John McCarthy,2.0,5.0,2005.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,205.0,2394,Tito Ortiz,632,Patrick Cote,3.0,John McCarthy,10.0,22.0,2004.0,Atlantic City,USA,0.0,red,Decision - Unanimous,3
M,170.0,3283,Frank Trigg,3367,Renato Verissimo,3.0,Herb Dean,10.0,22.0,2004.0,Atlantic City,USA,0.0,red,KO/TKO,2
M,170.0,1418,Matt Hughes,3096,Georges St-Pierre,5.0,John McCarthy,10.0,22.0,2004.0,Atlantic City,USA,1.0,red,Submission,1
M,185.0,3202,Evan Tanner,1759,Robbie Lawler,3.0,John McCarthy,10.0,22.0,2004.0,Atlantic City,USA,0.0,red,Submission,1
M,205.0,1880,Travis Lutter,847,Marvin Eastman,3.0,Mario Yamasaki,10.0,22.0,2004.0,Atlantic City,USA,0.0,red,KO/TKO,2
M,185.0,1005,Rich Franklin,2689,Jorge Rivera,3.0,Mario Yamasaki,10.0,22.0,2004.0,Atlantic City,USA,0.0,red,Submission,3
M,185.0,2811,Ivan Salaverry,1027,Tony Fryklund,3.0,Herb Dean,10.0,22.0,2004.0,Atlantic City,USA,0.0,red,Submission,1
M,265.0,869,Justin Eilers,1718,Mike Kyle,3.0,John McCarthy,8.0,21.0,2004.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,170.0,2447,Karo Parisyan,768,Nick Diaz,3.0,Mario Yamasaki,8.0,21.0,2004.0,Las Vegas,USA,0.0,red,Decision - Split,3
M,185.0,2678,Joe Riggs,790,Joe Doerksen,3.0,Steve Mazzagatti,8.0,21.0,2004.0,Las Vegas,USA,0.0,red,KO/TKO,2
M,185.0,3226,David Terrell,1832,Matt Lindland,3.0,Herb Dean,8.0,21.0,2004.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,155.0,863,Yves Edwards,3243,Josh Thomson,3.0,Steve Mazzagatti,8.0,21.0,2004.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,205.0,651,Randy Couture,242,Vitor Belfort,5.0,John McCarthy,8.0,21.0,2004.0,Las Vegas,USA,1.0,red,TKO - Doctor's Stoppage,3
M,170.0,1886,Chris Lytle,1509,Ronald Jhun,3.0,Herb Dean,8.0,21.0,2004.0,Las Vegas,USA,0.0,red,Submission,2
M,205.0,1820,Chuck Liddell,3461,Vernon White,3.0,Mario Yamasaki,8.0,21.0,2004.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,170.0,3096,Georges St-Pierre,1349,Jay Hieron,3.0,Steve Mazzagatti,6.0,19.0,2004.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,170.0,1418,Matt Hughes,3367,Renato Verissimo,3.0,Steve Mazzagatti,6.0,19.0,2004.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,185.0,3202,Evan Tanner,207,Phil Baroni,3.0,John McCarthy,6.0,19.0,2004.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,185.0,2568,Trevor Prangley,3139,Curtis Stout,3.0,Herb Dean,6.0,19.0,2004.0,Las Vegas,USA,0.0,red,Submission,2
M,155.0,2938,Matt Serra,2085,Ivan Menjivar,3.0,Mario Yamasaki,6.0,19.0,2004.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,265.0,2128,Frank Mir,3177,Tim Sylvia,5.0,Herb Dean,6.0,19.0,2004.0,Las Vegas,USA,1.0,red,Submission,1
M,170.0,3283,Frank Trigg,1250,Dennis Hallman,3.0,Mario Yamasaki,6.0,19.0,2004.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,265.0,2946,Ken Shamrock,1802,Kimo Leopoldo,3.0,John McCarthy,6.0,19.0,2004.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,265.0,1718,Mike Kyle,3005,Wes Sims,3.0,John McCarthy,4.0,2.0,2004.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,265.0,133,Andrei Arlovski,619,Wesley Correira,3.0,Mario Yamasaki,4.0,2.0,2004.0,Las Vegas,USA,0.0,red,KO/TKO,2
M,155.0,3156,Genki Sudo,371,Mike Brown,3.0,Steve Mazzagatti,4.0,2.0,2004.0,Las Vegas,USA,0.0,red,Submission,1
M,155.0,863,Yves Edwards,1002,Hermes Franca,3.0,Herb Dean,4.0,2.0,2004.0,Las Vegas,USA,0.0,red,Decision - Split,3
M,265.0,3472,Jonathan Wiezorek,2957,Wade Shipp,3.0,Herb Dean,4.0,2.0,2004.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,170.0,1886,Chris Lytle,1094,Tiki Ghosn,3.0,Mario Yamasaki,4.0,2.0,2004.0,Las Vegas,USA,0.0,red,Submission,2
M,170.0,768,Nick Diaz,1759,Robbie Lawler,3.0,Steve Mazzagatti,4.0,2.0,2004.0,Las Vegas,USA,0.0,red,KO/TKO,2
M,205.0,1820,Chuck Liddell,2394,Tito Ortiz,3.0,John McCarthy,4.0,2.0,2004.0,Las Vegas,USA,0.0,red,KO/TKO,2
M,205.0,242,Vitor Belfort,651,Randy Couture,5.0,John McCarthy,1.0,31.0,2004.0,Las Vegas,USA,1.0,red,TKO - Doctor's Stoppage,1
M,170.0,3096,Georges St-Pierre,2447,Karo Parisyan,3.0,Steve Mazzagatti,1.0,31.0,2004.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,155.0,3243,Josh Thomson,1002,Hermes Franca,3.0,Larry Landless,1.0,31.0,2004.0,Las Vegas,USA,0.0,red,Decision - Majority,3
M,155.0,2938,Matt Serra,671,Jeff Curran,3.0,Steve Mazzagatti,1.0,31.0,2004.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,170.0,3367,Renato Verissimo,2303,Carlos Newton,3.0,Larry Landless,1.0,31.0,2004.0,Las Vegas,USA,0.0,red,Decision - Unanimous,3
M,185.0,2239,Lee Murray,2689,Jorge Rivera,3.0,Mario Yamasaki,1.0,31.0,2004.0,Las Vegas,USA,0.0,red,Submission,1
M,170.0,2484,BJ Penn,1418,Matt Hughes,5.0,Mario Yamasaki,1.0,31.0,2004.0,Las Vegas,USA,1.0,red,Submission,1
M,265.0,2128,Frank Mir,3005,Wes Sims,3.0,John McCarthy,1.0,31.0,2004.0,Las Vegas,USA,0.0,red,KO/TKO,2
M,185.0,3202,Evan Tanner,207,Phil Baroni,3.0,Larry Landless,11.0,21.0,2003.0,Uncasville,USA,0.0,red,KO/TKO,1
M,170.0,1759,Robbie Lawler,1886,Chris Lytle,3.0,John McCarthy,11.0,21.0,2003.0,Uncasville,USA,0.0,red,Decision - Unanimous,3
M,170.0,1418,Matt Hughes,3283,Frank Trigg,5.0,John McCarthy,11.0,21.0,2003.0,Uncasville,USA,1.0,red,Submission,1
M,185.0,1832,Matt Lindland,3392,Falaniko Vitale,3.0,Larry Landless,11.0,21.0,2003.0,Uncasville,USA,0.0,red,KO/TKO,3
M,265.0,619,Wesley Correira,7,David Abbott,3.0,John McCarthy,11.0,21.0,2003.0,Uncasville,USA,0.0,red,TKO - Doctor's Stoppage,1
M,155.0,863,Yves Edwards,17,Nick Agallar,3.0,Larry Landless,11.0,21.0,2003.0,Uncasville,USA,0.0,red,KO/TKO,2
M,265.0,2698,Pedro Rizzo,2728,Ricco Rodriguez,3.0,Larry Landless,11.0,21.0,2003.0,Uncasville,USA,0.0,red,Decision - Unanimous,3
M,185.0,2721,Keith Rockel,1822,Chris Liguori,3.0,John McCarthy,11.0,21.0,2003.0,Uncasville,USA,0.0,red,Submission,1
M,265.0,133,Andrei Arlovski,2007,Vladimir Matyushenko,3.0,Larry Landless,9.0,26.0,2003.0,Las Vegas,USA,0.0,red,KO/TKO,1
M,170.0,768,Nick Diaz,1476,Jeremy Jackson,3.0,Steve Mazzagatti,9.0,26.0,2003.0,Las Vegas,USA,0.0,red,Submission,3
M,205.0,1005,Rich Franklin,761,Edwin DeWees,3.0,Sean Brockmole,9.0,26.0,2003.0,Las Vegas,USA,0.0,red,KO/TKO,1
