fighter_id,fighter_name,Height,Weight,Reach,Stance,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,birth_month,birth_day,birth_year,bouts,wins,losses,draw_nc
1189,TJ Grant,70.0,155.0,72.0,Orthodox,3.95,54.0,3.21,56.0,1.63,43.0,36.0,0.6,2.0,26.0,1984.0,11,8,3,0
1190,Tony Gravely,65.0,135.0,69.0,Orthodox,3.69,55.0,3.16,42.0,5.6,51.0,50.0,0.8,9.0,28.0,1991.0,2,1,1,0
1191,Alexa Grasso,65.0,125.0,66.0,Orthodox,4.96,43.0,3.61,64.0,0.28,40.0,60.0,0.6,8.0,9.0,1993.0,8,5,3,0
1193,Michael Graves,70.0,170.0,71.0,Orthodox,1.25,54.0,1.47,58.0,4.8,52.0,66.0,0.4,1.0,8.0,1991.0,3,2,0,1
1195,Dwight Grant,73.0,170.0,76.0,Switch,3.39,37.0,2.16,69.0,0.34,100.0,78.0,0.0,9.0,14.0,1984.0,4,2,2,0
1198,Max Griffin,71.0,170.0,76.0,Orthodox,4.14,48.0,3.94,56.0,1.7,51.0,66.0,0.5,11.0,29.0,1985.0,11,5,6,0
1199,Tyson Griffin,66.0,145.0,68.0,Orthodox,3.71,41.0,2.3,65.0,1.87,46.0,59.0,0.9,4.0,20.0,1984.0,14,8,6,0
1200,Gabe Green,70.0,170.0,73.0,Switch,6.57,46.0,7.23,49.0,1.0,100.0,57.0,0.5,5.0,2.0,1993.0,2,1,1,0
1201,Bobby Green,70.0,155.0,71.0,Orthodox,5.17,51.0,3.32,63.0,1.56,41.0,72.0,0.3,9.0,9.0,1986.0,15,8,6,1
1202,Matt Grice,68.0,145.0,70.0,Orthodox,4.09,53.0,2.69,56.0,2.19,37.0,82.0,0.5,7.0,29.0,1981.0,7,2,5,0
1203,Maurice Greene,79.0,258.0,80.0,Orthodox,4.12,44.0,4.37,45.0,0.0,0.0,28.0,0.6,7.0,5.0,1986.0,7,4,3,0
1204,Desmond Green,70.0,155.0,73.0,Southpaw,3.7,46.0,2.51,69.0,1.62,50.0,75.0,0.0,10.0,11.0,1989.0,7,4,3,0
1205,Forrest Griffin,75.0,205.0,77.0,Orthodox,4.38,36.0,2.81,61.0,1.05,48.0,57.0,0.7,3.0,16.0,1979.0,15,10,5,0
1208,Jordan Griffin,70.0,145.0,73.0,Southpaw,2.6,46.0,3.18,48.0,0.78,23.0,42.0,1.8,2.0,28.0,1990.0,4,1,3,0
1209,Chad Griggs,73.0,205.0,73.0,Orthodox,2.67,50.0,2.22,46.0,1.51,66.0,41.0,0.0,5.0,15.0,1978.0,2,0,2,0
1210,Maxim Grishin,75.0,220.0,78.0,Orthodox,2.95,44.0,2.33,56.0,0.38,33.0,66.0,0.0,5.0,2.0,1984.0,3,1,2,0
1211,Josh Grispi,71.0,145.0,74.0,Orthodox,1.44,41.0,3.71,50.0,1.97,36.0,16.0,2.2,10.0,14.0,1988.0,4,0,4,0
1213,Kendall Grove,78.0,185.0,79.0,Orthodox,2.31,41.0,2.4,54.0,0.49,45.0,56.0,1.7,11.0,12.0,1982.0,13,7,6,0
1214,Neil Grove,78.0,265.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.3,1.0,18.0,1971.0,1,0,1,0
1215,Wang Guan,69.0,145.0,71.0,Orthodox,4.73,43.0,3.27,60.0,0.0,0.0,0.0,0.0,3.0,14.0,1986.0,1,1,0,0
1216,Chris Gruetzemacher,68.0,155.0,68.0,Orthodox,7.02,57.0,5.54,55.0,0.0,0.0,62.0,0.0,6.0,16.0,1986.0,5,2,3,0
1217,Vik Grujic,71.0,170.0,73.0,Orthodox,2.24,48.0,3.39,41.0,1.18,33.0,26.0,0.4,2.0,6.0,1977.0,4,1,3,0
1218,Mike Grundy,67.0,145.0,72.0,Orthodox,2.15,43.0,4.09,58.0,4.25,38.0,100.0,0.6,1.0,3.0,1987.0,2,1,1,0
1219,Nandor Guelmino,75.0,230.0,,Unknown,3.62,56.0,3.16,33.0,0.0,0.0,42.0,0.0,12.0,20.0,1975.0,1,0,1,0
1221,Brad Gumm,71.0,170.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,0,1,1
1222,Leonardo Guimaraes,72.0,185.0,,Orthodox,2.35,56.0,2.99,44.0,0.0,0.0,52.0,1.0,4.0,15.0,1982.0,2,0,2,0
1224,Shannon Gugerty,70.0,155.0,71.0,Orthodox,1.25,39.0,1.88,58.0,2.13,27.0,50.0,3.4,12.0,30.0,1981.0,5,2,3,0
1225,Clay Guida,67.0,155.0,70.0,Orthodox,2.44,34.0,2.57,63.0,3.36,38.0,68.0,0.7,12.0,8.0,1981.0,30,16,14,0
1226,Melvin Guillard,69.0,155.0,71.0,Orthodox,2.96,40.0,1.85,66.0,1.3,63.0,61.0,0.2,3.0,30.0,1983.0,22,12,9,1
1227,Marcelo Guimaraes,72.0,185.0,73.0,Orthodox,4.67,51.0,4.41,62.0,1.99,13.0,0.0,0.0,6.0,25.0,1983.0,4,2,2,0
1229,Fabio Gurgel,72.0,205.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
1230,John Gunther,69.0,155.0,72.0,Orthodox,1.65,37.0,3.72,46.0,7.08,42.0,0.0,0.0,11.0,24.0,1985.0,2,1,1,0
1231,Jorge Gurgel,67.0,155.0,69.0,Orthodox,3.37,32.0,3.62,62.0,0.81,23.0,60.0,0.5,1.0,25.0,1977.0,7,3,4,0
1232,John Gunderson,69.0,155.0,69.0,Orthodox,1.04,27.0,1.71,58.0,1.67,33.0,11.0,2.0,1.0,5.0,1979.0,3,1,2,0
1233,Andre Gusmao,72.0,205.0,,Orthodox,2.79,43.0,3.28,60.0,0.0,0.0,60.0,0.0,5.0,19.0,1977.0,2,0,2,0
1234,Alexander Gustafsson,77.0,205.0,79.0,Orthodox,4.02,40.0,3.42,51.0,1.54,39.0,83.0,0.4,1.0,15.0,1987.0,17,10,7,0
1236,Horacio Gutierrez,70.0,145.0,,Unknown,0.86,26.0,2.91,46.0,0.0,0.0,50.0,0.0,9.0,15.0,1990.0,2,0,2,0
1237,Chris Gutierrez,69.0,145.0,67.0,Orthodox,4.3,57.0,2.45,59.0,0.57,60.0,73.0,0.2,4.0,22.0,1991.0,6,4,1,1
1238,Tim Hague,76.0,260.0,76.0,Orthodox,2.79,47.0,4.14,46.0,1.72,33.0,85.0,0.9,5.0,9.0,1983.0,5,1,4,0
1240,Keith Hackney,71.0,200.0,,Sideways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4,2,2,0
1242,Mike Guymon,72.0,170.0,74.0,Orthodox,2.75,65.0,0.79,66.0,1.87,37.0,54.0,1.2,9.0,17.0,1974.0,4,1,3,0
1243,Damir Hadzovic,69.0,155.0,70.0,Orthodox,2.99,46.0,2.99,66.0,0.68,60.0,39.0,0.2,8.0,8.0,1986.0,7,3,4,0
1247,Ryan Hall,70.0,145.0,70.0,Southpaw,2.32,43.0,0.96,75.0,0.31,16.0,0.0,0.9,2.0,22.0,1985.0,4,4,0,0
1248,Tony Halme,75.0,300.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1963.0,1,0,1,0
1249,Mark Hall,72.0,190.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5,2,3,0
1250,Dennis Hallman,69.0,155.0,72.0,Orthodox,1.12,44.0,1.96,43.0,1.79,30.0,25.0,2.1,12.0,2.0,1975.0,9,4,5,0
1251,Uriah Hall,72.0,185.0,79.0,Orthodox,3.34,51.0,3.54,53.0,0.67,38.0,69.0,0.2,7.0,31.0,1984.0,16,9,7,0
1252,Piotr Hallmann,69.0,155.0,71.0,Orthodox,3.98,45.0,3.17,58.0,2.55,44.0,70.0,0.4,8.0,25.0,1987.0,6,2,4,0
1253,Frank Hamaker,,,,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,0,0
1256,Seo Hee Ham,62.0,115.0,62.0,Southpaw,4.2,39.0,5.15,61.0,0.0,0.0,66.0,0.2,3.0,8.0,1987.0,4,1,3,0
1257,John Halverson,69.0,155.0,,Southpaw,2.94,43.0,5.29,47.0,0.0,0.0,66.0,2.0,9.0,8.0,1972.0,2,0,2,0
1259,Anthony Hamilton,77.0,260.0,76.0,Orthodox,3.91,65.0,3.02,45.0,2.62,42.0,78.0,0.0,4.0,14.0,1980.0,10,3,7,0
1260,Matt Hamill,73.0,205.0,76.0,Orthodox,3.69,42.0,3.8,61.0,3.0,34.0,91.0,0.0,10.0,5.0,1976.0,15,10,5,0
1262,James Hammortree,75.0,185.0,,Orthodox,1.93,30.0,4.13,44.0,2.0,50.0,100.0,1.0,11.0,29.0,1983.0,1,0,1,0
1263,Jared Hamman,75.0,185.0,75.0,Orthodox,5.15,42.0,3.93,55.0,1.57,46.0,30.0,0.0,3.0,7.0,1982.0,7,2,5,0
1265,Nasrat Haqparast,70.0,155.0,72.0,Southpaw,5.81,47.0,3.23,74.0,0.18,16.0,84.0,0.0,8.0,22.0,1995.0,7,5,2,0
1267,Kay Hansen,62.0,115.0,63.0,Orthodox,3.57,59.0,3.03,54.0,2.19,25.0,100.0,1.6,8.0,14.0,1999.0,2,1,1,0
1271,Antoni Hardonk,76.0,245.0,78.0,Orthodox,3.4,61.0,3.07,46.0,0.0,0.0,40.0,0.9,2.0,5.0,1976.0,8,4,4,0
1272,Dan Hardy,72.0,170.0,74.0,Orthodox,2.46,35.0,3.44,51.0,0.73,35.0,35.0,0.4,5.0,17.0,1982.0,10,6,4,0
1273,Greg Hardy,77.0,265.0,80.0,Orthodox,4.83,50.0,3.12,56.0,0.21,33.0,80.0,0.0,7.0,28.0,1988.0,8,4,3,1
1274,Gerry Harris,80.0,270.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
1275,Phil Harris,64.0,125.0,65.0,Orthodox,2.34,26.0,3.16,68.0,1.76,21.0,60.0,0.0,9.0,4.0,1983.0,5,1,3,1
1277,Collin Hart,73.0,185.0,,Orthodox,6.33,44.0,7.53,51.0,2.0,16.0,50.0,0.0,10.0,12.0,1989.0,1,0,1,0
1279,Dale Hartt,70.0,155.0,69.0,Orthodox,1.14,35.0,1.55,66.0,1.22,100.0,25.0,2.5,4.0,4.0,1979.0,3,1,2,0
1281,Walt Harris,77.0,250.0,77.0,Southpaw,2.95,38.0,3.43,54.0,0.3,28.0,72.0,0.1,6.0,10.0,1983.0,15,6,8,1
1282,Gerald Harris,71.0,185.0,77.0,Southpaw,1.41,29.0,1.58,62.0,2.96,54.0,72.0,0.0,11.0,19.0,1979.0,4,3,1,0
1286,Clay Harvison,73.0,170.0,74.0,Orthodox,3.29,48.0,3.91,58.0,0.66,100.0,68.0,1.3,9.0,25.0,1980.0,3,1,2,0
1288,Chris Haseman,71.0,205.0,,Orthodox,0.93,70.0,4.67,28.0,0.0,0.0,40.0,2.0,6.0,2.0,1969.0,1,0,1,0
1291,Hayder Hassan,70.0,170.0,,Unknown,2.11,46.0,3.16,48.0,0.0,0.0,25.0,0.0,10.0,20.0,1982.0,2,0,2,0
1293,John Hathaway,73.0,170.0,75.0,Orthodox,3.4,40.0,1.8,62.0,2.61,43.0,60.0,0.9,7.0,23.0,1987.0,9,7,2,0
1297,Phil Hawes,72.0,185.0,77.0,Orthodox,2.84,52.0,4.18,47.0,3.13,35.0,0.0,0.0,1.0,8.0,1989.0,2,2,0,0
1299,Tommy Hayden,69.0,145.0,,Southpaw,1.48,27.0,2.05,55.0,3.42,33.0,66.0,0.0,3.0,11.0,1986.0,2,0,2,0
1301,Josh Haynes,69.0,170.0,,Orthodox,1.25,22.0,4.03,52.0,0.94,18.0,42.0,0.0,7.0,30.0,1977.0,3,0,3,0
1302,Dustin Hazelett,73.0,170.0,76.0,Orthodox,2.24,40.0,3.51,46.0,0.55,50.0,25.0,4.1,4.0,29.0,1986.0,10,5,5,0
1303,James Head,73.0,170.0,73.0,Orthodox,2.75,48.0,3.11,49.0,0.41,100.0,66.0,0.8,2.0,9.0,1984.0,5,2,3,0
1304,Pat Healy,72.0,155.0,72.0,Orthodox,2.57,36.0,2.57,50.0,3.08,37.0,55.0,1.1,7.0,20.0,1983.0,6,0,5,1
1307,David Heath,71.0,205.0,72.0,Orthodox,1.48,30.0,5.16,49.0,0.33,50.0,57.0,1.0,2.0,10.0,1976.0,5,2,3,0
1308,Marcin Held,69.0,155.0,71.0,Orthodox,1.41,34.0,2.02,47.0,2.46,46.0,37.0,1.3,1.0,18.0,1992.0,4,1,3,0
1309,Delson Heleno,71.0,185.0,,Orthodox,0.69,75.0,4.83,19.0,0.0,0.0,0.0,0.0,11.0,16.0,1977.0,1,0,1,0
1310,Chris Heatherly,69.0,155.0,,Orthodox,1.08,45.0,2.67,52.0,3.39,50.0,100.0,0.7,11.0,24.0,1987.0,2,0,2,0
1311,Nick Hein,66.0,155.0,66.0,Southpaw,2.65,35.0,3.61,59.0,0.86,33.0,83.0,0.0,4.0,24.0,1984.0,8,4,4,0
1312,Ian Heinisch,71.0,185.0,72.0,Orthodox,3.28,50.0,2.79,58.0,1.13,18.0,60.0,0.8,8.0,5.0,1988.0,6,3,3,0
1313,Jake Hecht,72.0,170.0,73.0,Orthodox,3.26,47.0,2.76,56.0,2.04,37.0,40.0,0.0,2.0,9.0,1984.0,3,1,2,0
1315,Josh Hendricks,74.0,235.0,,Southpaw,0.98,20.0,11.8,29.0,0.0,0.0,0.0,0.0,8.0,28.0,1976.0,1,0,1,0
1317,Benson Henderson,69.0,170.0,70.0,Southpaw,2.93,45.0,1.79,63.0,2.4,45.0,63.0,0.8,11.0,16.0,1983.0,14,11,3,0
1318,Johny Hendricks,69.0,185.0,69.0,Southpaw,3.49,45.0,3.99,53.0,3.83,46.0,63.0,0.3,9.0,12.0,1983.0,21,13,8,0
1319,Dan Henderson,71.0,185.0,74.0,Orthodox,2.44,47.0,2.7,51.0,1.52,52.0,57.0,0.3,8.0,24.0,1970.0,18,9,9,0
1322,Luis Henrique,74.0,243.0,74.0,Orthodox,1.81,43.0,2.22,47.0,3.09,36.0,50.0,1.0,8.0,21.0,1993.0,6,2,4,0
1323,Danny Henry,72.0,145.0,73.0,Orthodox,5.2,51.0,4.16,45.0,0.74,33.0,50.0,2.2,7.0,17.0,1988.0,4,2,2,0
1325,Jai Herbert,73.0,155.0,77.0,Orthodox,1.83,30.0,2.61,48.0,0.0,0.0,33.0,0.0,5.0,13.0,1988.0,1,0,1,0
1326,Ed Herman,73.0,205.0,77.0,Orthodox,3.32,49.0,3.35,43.0,2.21,48.0,60.0,1.2,10.0,2.0,1980.0,24,13,10,1
1327,Dave Herman,76.0,242.0,77.0,Orthodox,4.98,60.0,3.78,48.0,1.49,100.0,58.0,0.0,10.0,3.0,1984.0,5,1,4,0
1328,Noe Hernandez,,,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
1329,Jack Hermansson,73.0,185.0,77.0,Orthodox,5.03,44.0,3.46,54.0,1.96,34.0,75.0,0.7,6.0,10.0,1988.0,12,8,4,0
1330,Cory Hendricks,75.0,205.0,,Unknown,3.13,39.0,4.07,42.0,0.0,0.0,100.0,0.0,5.0,10.0,1988.0,1,0,1,0
1332,Alexander Hernandez,69.0,155.0,72.0,Orthodox,3.57,35.0,3.81,59.0,1.6,38.0,62.0,0.0,10.0,1.0,1992.0,7,4,3,0
1333,Anthony Hernandez,72.0,185.0,75.0,Orthodox,4.92,55.0,5.09,47.0,3.76,66.0,70.0,1.9,10.0,18.0,1993.0,4,2,2,0
1334,Nohelin Hernandez,70.0,135.0,71.0,Orthodox,1.32,34.0,2.63,52.0,0.71,50.0,37.0,0.0,3.0,1.0,1994.0,2,0,2,0
1335,Paul Herrera,70.0,185.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
1337,Alvaro Herrera Mendoza,72.0,155.0,74.0,Orthodox,1.89,38.0,3.4,55.0,0.0,0.0,33.0,1.1,5.0,14.0,1990.0,4,1,3,0
1338,Geane Herrera,65.0,125.0,66.0,Orthodox,1.51,31.0,5.07,52.0,0.83,37.0,38.0,0.6,5.0,27.0,1990.0,4,1,3,0
1339,Ramiro Hernandez,69.0,135.0,,Orthodox,2.72,28.0,5.51,64.0,0.0,0.0,0.0,0.0,7.0,22.0,1986.0,2,0,2,0
1340,Felice Herrig,64.0,115.0,65.0,Orthodox,3.63,36.0,4.84,49.0,1.18,30.0,72.0,0.9,9.0,18.0,1984.0,9,5,4,0
1341,Jon Hess,79.0,295.0,,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,0,0
1342,Heath Herring,76.0,250.0,78.0,Orthodox,2.37,50.0,1.77,54.0,1.22,50.0,32.0,0.7,3.0,2.0,1978.0,5,2,3,0
1343,Clint Hester,74.0,205.0,77.0,Orthodox,3.36,42.0,3.44,56.0,1.02,35.0,60.0,0.0,11.0,21.0,1986.0,7,4,3,0
1347,Jimy Hettes,69.0,145.0,71.0,Southpaw,3.47,57.0,3.5,57.0,5.2,44.0,61.0,1.4,6.0,9.0,1987.0,6,3,3,0
1349,Jay Hieron,72.0,170.0,75.0,Orthodox,1.66,32.0,1.89,61.0,4.05,60.0,66.0,1.0,7.0,29.0,1976.0,4,0,4,0
1350,Jason High,68.0,155.0,73.0,Southpaw,1.28,42.0,1.56,48.0,2.36,63.0,37.0,2.8,10.0,12.0,1981.0,5,2,3,0
1351,Richie Hightower,68.0,170.0,,Orthodox,4.62,35.0,6.92,21.0,3.46,100.0,100.0,0.0,11.0,26.0,1974.0,1,0,1,0
1354,Jamahal Hill,76.0,205.0,79.0,Southpaw,7.9,52.0,3.15,49.0,0.0,0.0,53.0,0.0,5.0,19.0,1991.0,3,2,0,1
1356,Angela Hill,63.0,115.0,64.0,Orthodox,5.66,50.0,4.98,64.0,0.45,36.0,76.0,0.1,1.0,12.0,1985.0,17,8,9,0
1357,Branden Lee Hinkle,75.0,235.0,,Orthodox,2.61,69.0,3.91,26.0,4.34,57.0,66.0,4.3,7.0,29.0,1973.0,3,1,2,0
1358,Hatsu Hioki,71.0,145.0,73.0,Orthodox,2.42,42.0,2.12,65.0,2.55,56.0,54.0,0.6,7.0,18.0,1983.0,8,3,5,0
1360,Kuniyoshi Hironaka,70.0,168.0,70.0,Orthodox,1.98,40.0,3.01,54.0,1.91,30.0,25.0,0.6,6.0,17.0,1976.0,4,1,3,0
1361,Mizuto Hirota,67.0,155.0,67.0,Orthodox,3.36,40.0,3.5,54.0,1.36,50.0,58.0,0.1,5.0,5.0,1981.0,7,1,5,1
1363,Corey Hill,76.0,155.0,80.0,Orthodox,3.57,46.0,1.61,70.0,3.02,80.0,100.0,0.0,10.0,3.0,1978.0,3,1,2,0
1364,Matt Hobar,70.0,135.0,70.0,Southpaw,3.23,42.0,4.27,52.0,3.66,44.0,50.0,0.0,1.0,7.0,1987.0,3,1,2,0
1365,Kwan Ho Kwak,65.0,135.0,,Switch,3.29,41.0,3.45,47.0,0.78,100.0,26.0,0.0,6.0,18.0,1989.0,2,0,2,0
1367,Sam Hoger,74.0,205.0,,Orthodox,1.07,25.0,2.25,57.0,1.12,38.0,29.0,1.3,6.0,28.0,1980.0,5,2,3,0
1368,Bobby Hoffman,74.0,245.0,,Orthodox,2.02,70.0,1.32,19.0,1.17,50.0,0.0,1.2,10.0,28.0,1968.0,3,0,2,1
1369,Kevin Holland,75.0,185.0,81.0,Orthodox,4.14,56.0,2.58,56.0,1.08,45.0,51.0,0.7,11.0,5.0,1992.0,11,8,3,0
1370,Andrew Holbrook,71.0,155.0,70.0,Southpaw,2.2,49.0,3.0,54.0,0.85,18.0,10.0,2.1,2.0,6.0,1986.0,5,2,3,0
1372,Chris Holdsworth,71.0,135.0,,Unknown,1.85,29.0,1.94,58.0,3.38,62.0,100.0,2.0,10.0,24.0,1987.0,2,2,0,0
1373,Roger Hollett,71.0,205.0,,Orthodox,1.83,47.0,6.47,34.0,1.0,28.0,30.0,0.0,10.0,8.0,1978.0,2,0,2,0
1376,Max Holloway,71.0,145.0,69.0,Orthodox,7.26,46.0,4.58,60.0,0.21,71.0,84.0,0.3,12.0,4.0,1991.0,24,18,6,0
1377,Holly Holm,68.0,135.0,69.0,Southpaw,3.16,38.0,2.8,57.0,0.81,30.0,76.0,0.1,10.0,17.0,1981.0,12,7,5,0
1378,Rex Holman,75.0,205.0,,Southpaw,2.75,34.0,7.25,40.0,0.0,0.0,100.0,0.0,,,,1,0,1,0
1379,Kurt Holobaugh,71.0,155.0,70.0,Orthodox,4.51,42.0,4.28,46.0,0.97,36.0,45.0,0.7,9.0,8.0,1986.0,4,0,4,0
1380,Paddy Holohan,70.0,125.0,69.0,Orthodox,2.13,46.0,2.81,46.0,2.88,47.0,71.0,1.3,5.0,3.0,1988.0,5,3,2,0
1382,Mark Holst,72.0,155.0,,Orthodox,0.25,19.0,1.67,47.0,0.76,100.0,60.0,2.3,8.0,14.0,1985.0,2,0,2,0
1383,Scott Holtzman,69.0,155.0,69.0,Orthodox,4.44,49.0,3.47,54.0,2.16,58.0,66.0,0.2,9.0,30.0,1983.0,11,7,4,0
1384,Sabah Homasi,72.0,170.0,72.0,Orthodox,4.98,48.0,6.91,47.0,2.8,50.0,66.0,0.0,10.0,19.0,1988.0,3,0,3,0
1385,Barb Honchak,64.0,125.0,65.0,Orthodox,4.04,30.0,4.67,66.0,0.0,0.0,0.0,1.3,8.0,30.0,1979.0,2,0,2,0
1386,Mark Hominick,68.0,145.0,68.0,Orthodox,4.08,42.0,4.18,69.0,0.25,66.0,71.0,0.9,7.0,22.0,1982.0,7,3,4,0
1388,Satoshi Honma,73.0,205.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,1968.0,1,0,1,0
1389,David Hood,72.0,200.0,,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
1391,Chase Hooper,73.0,145.0,74.0,Southpaw,4.43,45.0,3.95,38.0,0.32,7.0,66.0,2.2,9.0,13.0,1999.0,3,2,1,0
1392,Dan Hooker,72.0,155.0,75.0,Switch,4.95,48.0,4.92,51.0,0.72,34.0,79.0,0.3,2.0,13.0,1990.0,16,10,6,0
1393,Moti Horenstein,76.0,230.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,0,2,0
1394,Yoshinori Horie,68.0,145.0,70.0,Orthodox,2.76,49.0,5.65,48.0,0.0,0.0,0.0,0.0,5.0,10.0,1995.0,1,0,1,0
1395,Kyoji Horiguchi,65.0,125.0,66.0,Orthodox,3.6,45.0,2.45,62.0,2.0,44.0,55.0,0.0,10.0,12.0,1990.0,8,7,1,0
1398,Jeremy Horn,73.0,185.0,74.0,Orthodox,1.19,39.0,1.99,55.0,1.83,38.0,29.0,1.1,8.0,25.0,1975.0,13,6,7,0
1400,Matt Horwich,73.0,185.0,,Orthodox,1.11,62.0,2.16,38.0,0.33,9.0,28.0,2.7,10.0,2.0,1978.0,2,0,2,0
1402,Saeed Hosseini,,,,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
1403,Jeff Hougland,67.0,135.0,68.0,Orthodox,1.86,48.0,3.46,47.0,0.86,18.0,0.0,1.1,8.0,2.0,1978.0,3,1,2,0
1406,Darrell Horcher,70.0,155.0,70.0,Southpaw,2.05,44.0,4.21,39.0,0.35,50.0,47.0,0.7,7.0,28.0,1987.0,4,1,3,0
1407,Brian Houston,74.0,185.0,,Orthodox,1.9,35.0,3.67,53.0,0.95,100.0,87.0,0.0,4.0,26.0,1981.0,2,0,2,0
1408,John Howard,67.0,170.0,72.0,Orthodox,2.15,50.0,3.08,51.0,2.7,49.0,53.0,0.4,3.0,1.0,1983.0,14,7,7,0
1409,Carlos Huachin,64.0,135.0,67.0,Southpaw,2.1,21.0,4.8,50.0,0.0,0.0,66.0,0.0,6.0,4.0,1996.0,2,0,2,0
1410,Harold Howard,74.0,240.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3,1,2,0
1411,Shane Howell,68.0,125.0,,Orthodox,1.27,32.0,2.55,42.0,0.0,0.0,20.0,0.0,11.0,28.0,1983.0,2,0,2,0
1415,Austin Hubbard,70.0,155.0,71.0,Orthodox,3.45,48.0,2.58,58.0,0.76,60.0,53.0,0.0,12.0,22.0,1991.0,5,2,3,0
1416,Jeff Hughes,74.0,250.0,77.0,Orthodox,3.95,51.0,3.67,60.0,0.71,50.0,45.0,0.0,5.0,17.0,1988.0,4,0,3,1
1417,Mark Hughes,69.0,205.0,,Southpaw,0.9,47.0,0.4,42.0,3.0,50.0,0.0,4.5,10.0,13.0,1973.0,1,1,0,0
1418,Matt Hughes,69.0,170.0,73.0,Switch,2.14,53.0,1.36,53.0,2.95,50.0,35.0,1.2,10.0,13.0,1973.0,25,18,7,0
1419,Roger Huerta,69.0,155.0,70.0,Orthodox,3.64,36.0,2.33,56.0,2.13,46.0,52.0,0.5,5.0,20.0,1983.0,8,6,2,0
1421,Sam Hughes,65.0,115.0,64.0,Orthodox,4.0,37.0,10.4,49.0,0.0,0.0,0.0,0.0,6.0,28.0,1992.0,1,0,1,0
1424,Harry Hunsucker,74.0,241.0,75.0,Orthodox,4.33,51.0,8.44,41.0,0.0,0.0,0.0,0.0,1.0,3.0,1989.0,1,0,1,0
1426,Mark Hunt,70.0,265.0,72.0,Orthodox,2.81,43.0,2.9,51.0,0.51,55.0,64.0,0.2,3.0,23.0,1974.0,18,8,8,2
1427,Alex Hunter,69.0,226.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,2,0,0
1429,Khadis Ibragimov,75.0,205.0,78.0,Orthodox,3.55,49.0,4.26,47.0,0.97,30.0,80.0,0.3,5.0,21.0,1995.0,4,0,4,0
1430,Al Iaquinta,70.0,155.0,70.0,Orthodox,4.06,40.0,4.44,61.0,0.64,18.0,74.0,0.2,4.0,30.0,1987.0,14,9,5,0
1432,Valeri Ignatov,69.0,170.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,0,2,0
1433,Minoki Ichihara,67.0,178.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
1435,Dan Ige,67.0,145.0,71.0,Orthodox,3.95,46.0,3.36,58.0,1.68,27.0,59.0,0.5,8.0,6.0,1991.0,9,7,2,0
1436,Fabiano Iha,68.0,155.0,,Orthodox,1.73,47.0,2.49,42.0,2.88,40.0,50.0,2.9,7.0,28.0,1970.0,7,3,4,0
1439,Zelim Imadaev,72.0,170.0,76.0,Orthodox,2.91,36.0,4.35,43.0,0.38,50.0,60.0,0.0,1.0,25.0,1995.0,3,0,3,0
1442,Nassourdine Imavov,75.0,185.0,75.0,Orthodox,4.17,61.0,2.03,59.0,0.5,12.0,60.0,2.0,3.0,1.0,1995.0,2,1,1,0
1443,Solomon Hutcherson,71.0,185.0,,Southpaw,2.59,39.0,2.59,64.0,3.53,100.0,0.0,0.0,8.0,31.0,1972.0,1,0,1,0
1444,Brad Imes,79.0,265.0,,Orthodox,2.73,31.0,4.24,49.0,1.72,71.0,0.0,1.0,3.0,13.0,1977.0,3,0,3,0
1446,Chris Indich,70.0,170.0,,Unknown,1.31,30.0,4.32,43.0,0.75,50.0,50.0,1.5,4.0,22.0,1987.0,2,0,2,0
